Date,Price,Open,High,Low,Vol.,Change %
03/19/2024,331.62,331.62,331.62,331.62,,-0.12%
03/18/2024,332.01,332.01,332.01,332.01,,0.96%
03/15/2024,328.85,328.85,328.85,328.85,,0.61%
03/14/2024,326.86,326.86,326.86,326.86,,0.68%
03/13/2024,324.67,324.67,324.67,324.67,,1.01%
03/12/2024,321.42,321.42,321.42,321.42,,0.13%
03/11/2024,320.99,320.99,320.99,320.99,,0.55%
03/08/2024,319.25,319.25,319.25,319.25,,-0.88%
03/07/2024,322.08,322.08,322.08,322.08,,0.36%
03/06/2024,320.91,320.91,320.91,320.91,,0.85%
03/05/2024,318.22,318.22,318.22,318.22,,-0.51%
03/04/2024,319.85,319.85,319.85,319.85,,0.11%
03/01/2024,319.51,319.51,319.51,319.51,,0.75%
02/29/2024,317.12,317.12,317.12,317.12,,-0.06%
02/28/2024,317.3,317.3,317.3,317.3,,-0.43%
02/27/2024,318.66,318.66,318.66,318.66,,1.06%
02/26/2024,315.32,315.32,315.32,315.32,,1.08%
02/23/2024,311.94,311.94,311.94,311.94,,-1.18%
02/22/2024,315.68,315.68,315.68,315.68,,0.05%
02/21/2024,315.52,315.52,315.52,315.52,,1.21%
02/20/2024,311.73,311.73,311.73,311.73,,-0.61%
02/16/2024,313.66,313.66,313.66,313.66,,0.50%
02/15/2024,312.11,312.11,312.11,312.11,,0.42%
02/14/2024,310.8,310.8,310.8,310.8,,-1.03%
02/13/2024,314.04,314.04,314.04,314.04,,-0.08%
02/12/2024,314.3,314.3,314.3,314.3,,-0.33%
02/09/2024,315.35,315.35,315.35,315.35,,0.30%
02/08/2024,314.42,314.42,314.42,314.42,,1.21%
02/07/2024,310.67,310.67,310.67,310.67,,0.50%
02/06/2024,309.13,309.13,309.13,309.13,,0.34%
02/05/2024,308.1,308.1,308.1,308.1,,0.21%
02/02/2024,307.45,307.45,307.45,307.45,,-0.71%
02/01/2024,309.66,309.66,309.66,309.66,,-0.98%
01/31/2024,312.72,312.72,312.72,312.72,,-0.56%
01/30/2024,314.49,314.49,314.49,314.49,,1.17%
01/29/2024,310.86,310.86,310.86,310.86,,-0.94%
01/26/2024,313.82,313.82,313.82,313.82,,0.44%
01/25/2024,312.43,312.43,312.43,312.43,,0.54%
01/24/2024,310.76,310.76,310.76,310.76,,1.05%
01/23/2024,307.53,307.53,307.53,307.53,,0.48%
01/22/2024,306.05,306.05,306.05,306.05,,0.64%
01/19/2024,304.11,304.11,304.11,304.11,,-0.02%
01/18/2024,304.17,304.17,304.17,304.17,,0.93%
01/17/2024,301.35,301.35,301.35,301.35,,-0.46%
01/16/2024,302.74,302.74,302.74,302.74,,0.03%
01/12/2024,302.66,302.66,302.66,302.66,,0.12%
01/11/2024,302.29,302.29,302.29,302.29,,0.69%
01/10/2024,300.2,300.2,300.2,300.2,,-0.88%
01/09/2024,302.88,302.88,302.88,302.88,,1.18%
01/08/2024,299.36,299.36,299.36,299.36,,-1.56%
01/05/2024,304.1,304.1,304.1,304.1,,0.36%
01/04/2024,303.01,303.01,303.01,303.01,,-0.08%
01/03/2024,303.26,303.26,303.26,303.26,,1.01%
01/02/2024,300.22,300.22,300.22,300.22,,-0.39%
12/29/2023,301.4,301.4,301.4,301.4,,-0.94%
12/28/2023,304.27,304.27,304.27,304.27,,-0.69%
12/27/2023,306.4,306.4,306.4,306.4,,-0.12%
